1    851417  0.5918951517595206  0  7.160348852196079e-06
353  absglobal  1  1.0427818639378223e-06  0  7.160348852196079e-06
354  abskyqgucgedg  0  3.475939546459408e-07  1  2.1481046556588235e-05
355  absmiddle  0  3.475939546459408e-07  1  2.1481046556588235e-05
356  abso  0  3.475939546459408e-07  1  2.1481046556588235e-05
357  absolute  1  1.0427818639378223e-06  0  7.160348852196079e-06
358  absolutegiftsetc  0  3.475939546459408e-07  1  2.1481046556588235e-05
359  absolutely  2  1.737969773229704e-06  0  7.160348852196079e-06
360  absolutescreenprinting  0  3.475939546459408e-07  1  2.1481046556588235e-05
361  absorb  0  3.475939546459408e-07  1  2.1481046556588235e-05
362  absorbed  0  3.475939546459408e-07  1  2.1481046556588235e-05
363  absorber  0  3.475939546459408e-07  1  2.1481046556588235e-05
364  absorbers  0  3.475939546459408e-07  1  2.1481046556588235e-05
365  absorption  0  3.475939546459408e-07  1  2.1481046556588235e-05
366  absorptiveness  0  3.475939546459408e-07  1  2.1481046556588235e-05
367  abssynian  1  1.0427818639378223e-06  0  7.160348852196079e-06
368  abste  0  3.475939546459408e-07  1  2.1481046556588235e-05
369  abstention  0  3.475939546459408e-07  1  2.1481046556588235e-05
370  abstract  0  3.475939546459408e-07  1  2.1481046556588235e-05
371  abstraction  1  1.0427818639378223e-06  0  7.160348852196079e-06
372  abstractions  1  1.0427818639378223e-06  0  7.160348852196079e-06
373  absultely  1  1.0427818639378223e-06  0  7.160348852196079e-06
374  absurd  2  1.737969773229704e-06  0  7.160348852196079e-06
375  abubakar  0  3.475939546459408e-07  1  2.1481046556588235e-05
376  abujetjqhchdqbwvabmlaw  0  3.475939546459408e-07  1  2.1481046556588235e-05
377  abundance  1  1.0427818639378223e-06  0  7.160348852196079e-06
378  abundancegroup  0  3.475939546459408e-07  1  2.1481046556588235e-05
379  abundant  0  3.475939546459408e-07  1  2.1481046556588235e-05
380  abundantly  2  1.737969773229704e-06  0  7.160348852196079e-06
381  abuodxipdruserixfhuzhzqihx  0  3.475939546459408e-07  1  2.1481046556588235e-05
382  abuse  14  1.0080224684732283e-05  0  7.160348852196079e-06
383  abuses  1  1.0427818639378223e-06  0  7.160348852196079e-06
384  abusive  1  1.0427818639378223e-06  0  7.160348852196079e-06
385  abuxsywj  0  3.475939546459408e-07  1  2.1481046556588235e-05
386  abv  0  3.475939546459408e-07  1  2.1481046556588235e-05
387  abw  0  3.475939546459408e-07  1  2.1481046556588235e-05
388  abwf  0  3.475939546459408e-07  1  2.1481046556588235e-05
389  abxcaiqyaez  0  3.475939546459408e-07  1  2.1481046556588235e-05
390  abxmqa  0  3.475939546459408e-07  1  2.1481046556588235e-05
391  abykwlldfsur  0  3.475939546459408e-07  1  2.1481046556588235e-05
392  abyom  0  3.475939546459408e-07  1  2.1481046556588235e-05
393  abyqg  0  3.475939546459408e-07  1  2.1481046556588235e-05
394  abys  1  1.0427818639378223e-06  0  7.160348852196079e-06
395  abyssinian  3  2.4331576825215854e-06  0  7.160348852196079e-06
396  abz  0  3.475939546459408e-07  1  2.1481046556588235e-05
397  abzs  0  3.475939546459408e-07  1  2.1481046556588235e-05
398  abzu  0  3.475939546459408e-07  1  2.1481046556588235e-05
399  ac  130  9.072202216259055e-05  0  7.160348852196079e-06
400  aca  6  4.5187214103972305e-06  0  7.160348852196079e-06
401  acaaaabmaqqbkag  0  3.475939546459408e-07  1  2.1481046556588235e-05
402  acaababvahuacablaaaaaqaaaaaaaaaaaaaaaaaaaaaaaaabaaaa  0  3.475939546459408e-07  1  2.1481046556588235e-05
403  acaagadyalgawaaaaaqa  0  3.475939546459408e-07  1  2.1481046556588235e-05
404  acaangauadaaaaabadhcsu  0  3.475939546459408e-07  1  2.1481046556588235e-05
405  acaazgbsaguaywboaguaaaabaaaaaaaaaaaaaaaaaaaaaaaaaaea  0  3.475939546459408e-07  1  2.1481046556588235e-05
406  acaazqb  0  3.475939546459408e-07  1  2.1481046556588235e-05
407  acacac  0  3.475939546459408e-07  1  2.1481046556588235e-05
408  acacacaca  0  3.475939546459408e-07  1  2.1481046556588235e-05
409  acacb  1  1.0427818639378223e-06  0  7.160348852196079e-06
410  acad  0  3.475939546459408e-07  1  2.1481046556588235e-05
411  academic  5  3.823533501105349e-06  0  7.160348852196079e-06
412  academical  1  1.0427818639378223e-06  0  7.160348852196079e-06
413  acadia  0  3.475939546459408e-07  1  2.1481046556588235e-05
414  acadiau  0  3.475939546459408e-07  1  2.1481046556588235e-05
415  acaevkzo  0  3.475939546459408e-07  1  2.1481046556588235e-05
416  acag  0  3.475939546459408e-07  1  2.1481046556588235e-05
417  acagihlvdxigchjvzhvjdcegvghlihzpzgvvienelvjptsb  0  3.475939546459408e-07  1  2.1481046556588235e-05
418  acamcxvv  0  3.475939546459408e-07  1  2.1481046556588235e-05
419  acana  0  3.475939546459408e-07  1  2.1481046556588235e-05
420  acaraaibbamaawaaaaaaaaaaaaabeqiqiuegijeee  0  3.475939546459408e-07  1  2.1481046556588235e-05
421  acarberr  0  3.475939546459408e-07  1  2.1481046556588235e-05
422  acaslon  0  3.475939546459408e-07  1  2.1481046556588235e-05
423  acb  2  1.737969773229704e-06  0  7.160348852196079e-06
424  acbcywc  0  3.475939546459408e-07  1  2.1481046556588235e-05
425  acbe  0  3.475939546459408e-07  1  2.1481046556588235e-05
426  acbf  0  3.475939546459408e-07  1  2.1481046556588235e-05
427  acbhidaumiugcmvzcg  0  3.475939546459408e-07  1  2.1481046556588235e-05
428  acbjagfyy  0  3.475939546459408e-07  1  2.1481046556588235e-05
429  acbjcmvkaxqgynvyzwf  0  3.475939546459408e-07  1  2.1481046556588235e-05
430  acblehryysbzdxbwb  0  3.475939546459408e-07  1  2.1481046556588235e-05
431  acbncmlsbgvkihzlz  0  3.475939546459408e-07  1  2.1481046556588235e-05
432  acbnzw  0  3.475939546459408e-07  1  2.1481046556588235e-05
433  acbqdxn  0  3.475939546459408e-07  1  2.1481046556588235e-05
434  acbsaxr  0  3.475939546459408e-07  1  2.1481046556588235e-05
435  acbtb  0  3.475939546459408e-07  1  2.1481046556588235e-05
436  acbtyw  0  3.475939546459408e-07  1  2.1481046556588235e-05
437  acbvdxigjnf  0  3.475939546459408e-07  1  2.1481046556588235e-05
438  acbvdxigy  0  3.475939546459408e-07  1  2.1481046556588235e-05
439  acbvzibiawxsihjlzg  0  3.475939546459408e-07  1  2.1481046556588235e-05
440  acbvzibk  0  3.475939546459408e-07  1  2.1481046556588235e-05
441  acc  37  2.606954659844556e-05  0  7.160348852196079e-06
442  accba  0  3.475939546459408e-07  1  2.1481046556588235e-05
443  accc  0  3.475939546459408e-07  1  2.1481046556588235e-05
444  acce  0  3.475939546459408e-07  1  2.1481046556588235e-05
445  accelerate  3  2.4331576825215854e-06  0  7.160348852196079e-06
446  accelerating  3  2.4331576825215854e-06  0  7.160348852196079e-06
447  acceleration  11  7.994660956856638e-06  0  7.160348852196079e-06
448  accelerator  3  2.4331576825215854e-06  0  7.160348852196079e-06
449  accelerators  3  2.4331576825215854e-06  0  7.160348852196079e-06
450  accept  116  8.09893914325042e-05  0  7.160348852196079e-06
451  acceptable  2  1.737969773229704e-06  0  7.160348852196079e-06
452  acceptance  0  3.475939546459408e-07  1  2.1481046556588235e-05
453  accepted  12  8.68984886614852e-06  0  7.160348852196079e-06
454  accepting  1  1.0427818639378223e-06  0  7.160348852196079e-06
455  acces  1  1.0427818639378223e-06  0  7.160348852196079e-06
456  acceso  0  3.475939546459408e-07  1  2.1481046556588235e-05
457  access  77  5.387706297012082e-05  0  7.160348852196079e-06
458  accessatlanta  0  3.475939546459408e-07  1  2.1481046556588235e-05
459  accesses  1  1.0427818639378223e-06  0  7.160348852196079e-06
460  accessible  4  3.1283455918134672e-06  0  7.160348852196079e-06
461  accessing  1  1.0427818639378223e-06  0  7.160348852196079e-06
462  accessonline  0  3.475939546459408e-07  1  2.1481046556588235e-05
463  accessories  3  2.4331576825215854e-06  0  7.160348852196079e-06
464  accgqi  0  3.475939546459408e-07  1  2.1481046556588235e-05
465  acci  0  3.475939546459408e-07  1  2.1481046556588235e-05
466  accident  1  1.0427818639378223e-06  0  7.160348852196079e-06
467  accidental  5  3.823533501105349e-06  0  7.160348852196079e-06
468  accidentally  3  2.4331576825215854e-06  0  7.160348852196079e-06
469  accidents  1  1.0427818639378223e-06  0  7.160348852196079e-06
470  acciones  0  3.475939546459408e-07  1  2.1481046556588235e-05
471  acclaimed  0  3.475939546459408e-07  1  2.1481046556588235e-05
472  acclamation  0  3.475939546459408e-07  1  2.1481046556588235e-05
473  acclimatise  1  1.0427818639378223e-06  0  7.160348852196079e-06
474  accmtqxzmlav  1  1.0427818639378223e-06  0  7.160348852196079e-06
475  acco  0  3.475939546459408e-07  1  2.1481046556588235e-05
476  accommodate  0  3.475939546459408e-07  1  2.1481046556588235e-05
477  accommodations  0  3.475939546459408e-07  1  2.1481046556588235e-05
478  accompanied  2  1.737969773229704e-06  0  7.160348852196079e-06
479  accompany  1  1.0427818639378223e-06  0  7.160348852196079e-06
480  accomplish  1  1.0427818639378223e-06  0  7.160348852196079e-06
481  accomplishes  1  1.0427818639378223e-06  0  7.160348852196079e-06
482  accoo  0  3.475939546459408e-07  1  2.1481046556588235e-05
483  accordance  1  1.0427818639378223e-06  0  7.160348852196079e-06
484  accorded  0  3.475939546459408e-07  1  2.1481046556588235e-05
485  according  27  1.9117667505526744e-05  0  7.160348852196079e-06
486  accordingl  0  3.475939546459408e-07  1  2.1481046556588235e-05
487  accordingly  2  1.737969773229704e-06  0  7.160348852196079e-06
488  accordnetworks  0  3.475939546459408e-07  1  2.1481046556588235e-05
489  accordtelecom  0  3.475939546459408e-07  1  2.1481046556588235e-05
490  accou  0  3.475939546459408e-07  1  2.1481046556588235e-05
491  account  35  2.4679170779861795e-05  0  7.160348852196079e-06
492  accountability  1  1.0427818639378223e-06  0  7.160348852196079e-06
493  accountant  4  3.1283455918134672e-06  0  7.160348852196079e-06
494  accountants  0  3.475939546459408e-07  1  2.1481046556588235e-05
495  accountbbhnqghu  0  3.475939546459408e-07  1  2.1481046556588235e-05
496  accountid  0  3.475939546459408e-07  1  2.1481046556588235e-05
497  accounting  6  4.5187214103972305e-06  0  7.160348852196079e-06
498  accounts  14  1.0080224684732283e-05  0  7.160348852196079e-06
499  accpbkiwjqlcgl  0  3.475939546459408e-07  1  2.1481046556588235e-05
500  accpr  0  3.475939546459408e-07  1  2.1481046556588235e-05
501  accredited  0  3.475939546459408e-07  1  2.1481046556588235e-05
502  accross  0  3.475939546459408e-07  1  2.1481046556588235e-05
503  accs  1  1.0427818639378223e-06  0  7.160348852196079e-06
504  acct  0  3.475939546459408e-07  1  2.1481046556588235e-05
505  accumulate  2  1.737969773229704e-06  0  7.160348852196079e-06
506  accumulated  1  1.0427818639378223e-06  0  7.160348852196079e-06
507  accumulates  0  3.475939546459408e-07  1  2.1481046556588235e-05
508  accumulation  0  3.475939546459408e-07  1  2.1481046556588235e-05
509  accurac  0  3.475939546459408e-07  1  2.1481046556588235e-05
510  accuracy  10  7.299473047564757e-06  0  7.160348852196079e-06
511  accuracyand  0  3.475939546459408e-07  1  2.1481046556588235e-05
512  accurate  2  1.737969773229704e-06  0  7.160348852196079e-06
513  accurately  1  1.0427818639378223e-06  0  7.160348852196079e-06
514  accuse  1  1.0427818639378223e-06  0  7.160348852196079e-06
515  accused  2  1.737969773229704e-06  0  7.160348852196079e-06
516  accyx  0  3.475939546459408e-07  1  2.1481046556588235e-05
517  acd  0  3.475939546459408e-07  1  2.1481046556588235e-05
518  acdbxx  0  3.475939546459408e-07  1  2.1481046556588235e-05
519  acdf  1  1.0427818639378223e-06  0  7.160348852196079e-06
520  acdhaec  1  1.0427818639378223e-06  0  7.160348852196079e-06
521  ace  2  1.737969773229704e-06  0  7.160348852196079e-06
522  acebyqhradkb  0  3.475939546459408e-07  1  2.1481046556588235e-05
523  acecape  0  3.475939546459408e-07  1  2.1481046556588235e-05
524  acedsl  0  3.475939546459408e-07  1  2.1481046556588235e-05
525  acee  1  1.0427818639378223e-06  0  7.160348852196079e-06
526  acelet  0  3.475939546459408e-07  1  2.1481046556588235e-05
527  acemqdniy  0  3.475939546459408e-07  1  2.1481046556588235e-05
528  acensak  0  3.475939546459408e-07  1  2.1481046556588235e-05
529  acer  6  4.5187214103972305e-06  0  7.160348852196079e-06
530  acero  0  3.475939546459408e-07  1  2.1481046556588235e-05
531  acerra  0  3.475939546459408e-07  1  2.1481046556588235e-05
532  aces  1  1.0427818639378223e-06  0  7.160348852196079e-06
533  aceshigh  0  3.475939546459408e-07  1  2.1481046556588235e-05
534  acf  1  1.0427818639378223e-06  0  7.160348852196079e-06
535  acfa  1  1.0427818639378223e-06  0  7.160348852196079e-06
536  acfrqejtime  0  3.475939546459408e-07  1  2.1481046556588235e-05
537  acg  0  3.475939546459408e-07  1  2.1481046556588235e-05
538  acgb  0  3.475939546459408e-07  1  2.1481046556588235e-05
539  acgmat  0  3.475939546459408e-07  1  2.1481046556588235e-05
540  acgnj  0  3.475939546459408e-07  1  2.1481046556588235e-05
541  acgrza  0  3.475939546459408e-07  1  2.1481046556588235e-05
542  acgt  0  3.475939546459408e-07  1  2.1481046556588235e-05
543  acguwhdigq  0  3.475939546459408e-07  1  2.1481046556588235e-05
544  acgzg  0  3.475939546459408e-07  1  2.1481046556588235e-05
545  ach  0  3.475939546459408e-07  1  2.1481046556588235e-05
546  achavis  0  3.475939546459408e-07  1  2.1481046556588235e-05
547  achieve  3  2.4331576825215854e-06  0  7.160348852196079e-06
548  achieved  2  1.737969773229704e-06  0  7.160348852196079e-06
549  achievement  1  1.0427818639378223e-06  0  7.160348852196079e-06
550  achieves  1  1.0427818639378223e-06  0  7.160348852196079e-06
551  achieving  0  3.475939546459408e-07  1  2.1481046556588235e-05
552  achilles  1  1.0427818639378223e-06  0  7.160348852196079e-06
553  achng  0  3.475939546459408e-07  1  2.1481046556588235e-05
554  achqvhwimg  0  3.475939546459408e-07  1  2.1481046556588235e-05
555  achris  0  3.475939546459408e-07  1  2.1481046556588235e-05
556  achy  0  3.475939546459408e-07  1  2.1481046556588235e-05
557  aci  16  1.1470600503316046e-05  0  7.160348852196079e-06
558  aciaqq  0  3.475939546459408e-07  1  2.1481046556588235e-05
559  acibbkf  0  3.475939546459408e-07  1  2.1481046556588235e-05
560  acibz  0  3.475939546459408e-07  1  2.1481046556588235e-05
561  acicmfp  0  3.475939546459408e-07  1  2.1481046556588235e-05
562  acid  3  2.4331576825215854e-06  0  7.160348852196079e-06
563  acidic  1  1.0427818639378223e-06  0  7.160348852196079e-06
564  acids  0  3.475939546459408e-07  1  2.1481046556588235e-05
565  acidvmibxfyucd  0  3.475939546459408e-07  1  2.1481046556588235e-05
566  acif  0  3.475939546459408e-07  1  2.1481046556588235e-05
567  acifbov  0  3.475939546459408e-07  1  2.1481046556588235e-05
568  aciglvy  0  3.475939546459408e-07  1  2.1481046556588235e-05
569  acihumcz  0  3.475939546459408e-07  1  2.1481046556588235e-05
570  acii  0  3.475939546459408e-07  1  2.1481046556588235e-05
571  aciink  0  3.475939546459408e-07  1  2.1481046556588235e-05
572  acikyx  0  3.475939546459408e-07  1  2.1481046556588235e-05
573  acilan  0  3.475939546459408e-07  1  2.1481046556588235e-05
574  acilufggl  0  3.475939546459408e-07  1  2.1481046556588235e-05
575  acim  0  3.475939546459408e-07  1  2.1481046556588235e-05
576  acimbjwqjbkctn  0  3.475939546459408e-07  1  2.1481046556588235e-05
577  acinqnx  0  3.475939546459408e-07  1  2.1481046556588235e-05
578  aciox  0  3.475939546459408e-07  1  2.1481046556588235e-05
579  acipz  0  3.475939546459408e-07  1  2.1481046556588235e-05
580  aciqx  0  3.475939546459408e-07  1  2.1481046556588235e-05
581  acirc  0  3.475939546459408e-07  1  2.1481046556588235e-05
582  aciskagguibhf  0  3.475939546459408e-07  1  2.1481046556588235e-05
583  acit  0  3.475939546459408e-07  1  2.1481046556588235e-05
584  acitb  0  3.475939546459408e-07  1  2.1481046556588235e-05
585  aciumfqqjkuizi  0  3.475939546459408e-07  1  2.1481046556588235e-05
586  acivmuwcphfhwezbqb  1  1.0427818639378223e-06  0  7.160348852196079e-06
587  acivymicqhspt  0  3.475939546459408e-07  1  2.1481046556588235e-05
588  aciw  0  3.475939546459408e-07  1  2.1481046556588235e-05
589  aciwbkurxtgo  0  3.475939546459408e-07  1  2.1481046556588235e-05
590  acixvqivyuwtpmvjtn  0  3.475939546459408e-07  1  2.1481046556588235e-05
591  aciyh  0  3.475939546459408e-07  1  2.1481046556588235e-05
592  acizjbloofqem  1  1.0427818639378223e-06  0  7.160348852196079e-06
593  acjcqhcsy  1  1.0427818639378223e-06  0  7.160348852196079e-06
594  acjcqttitk  1  1.0427818639378223e-06  0  7.160348852196079e-06
595  acjcwxt  1  1.0427818639378223e-06  0  7.160348852196079e-06
596  acjd  1  1.0427818639378223e-06  0  7.160348852196079e-06
597  acjhyva  1  1.0427818639378223e-06  0  7.160348852196079e-06
598  acjmd  0  3.475939546459408e-07  1  2.1481046556588235e-05
599  ack  9  6.604285138272875e-06  0  7.160348852196079e-06
600  ackacsnr  0  3.475939546459408e-07  1  2.1481046556588235e-05
601  ackagab  0  3.475939546459408e-07  1  2.1481046556588235e-05
602  ackb  0  3.475939546459408e-07  1  2.1481046556588235e-05
603  ackdjcgtl  0  3.475939546459408e-07  1  2.1481046556588235e-05
604  ackground  0  3.475939546459408e-07  1  2.1481046556588235e-05
605  ackifrj  0  3.475939546459408e-07  1  2.1481046556588235e-05
606  ackj  0  3.475939546459408e-07  1  2.1481046556588235e-05
607  acknowledge  0  3.475939546459408e-07  1  2.1481046556588235e-05
608  acknowledged  5  3.823533501105349e-06  0  7.160348852196079e-06
609  acknowledges  1  1.0427818639378223e-06  0  7.160348852196079e-06
610  acknowledging  2  1.737969773229704e-06  0  7.160348852196079e-06
611  ackpacvvzlwbzmkaacxfzmxlzmwmwcyrzmznzmzvzm  0  3.475939546459408e-07  1  2.1481046556588235e-05
612  ackpcey  0  3.475939546459408e-07  1  2.1481046556588235e-05
613  acksydy  0  3.475939546459408e-07  1  2.1481046556588235e-05
614  acl  0  3.475939546459408e-07  1  2.1481046556588235e-05
615  aclamados  0  3.475939546459408e-07  1  2.1481046556588235e-05
616  aclebladet  0  3.475939546459408e-07  1  2.1481046556588235e-05
617  aclg  0  3.475939546459408e-07  1  2.1481046556588235e-05
618  aclnabija  0  3.475939546459408e-07  1  2.1481046556588235e-05
619  aclufbqag  0  3.475939546459408e-07  1  2.1481046556588235e-05
620  acm  15  1.0775412594024165e-05  0  7.160348852196079e-06
621  acmba  0  3.475939546459408e-07  1  2.1481046556588235e-05
622  acme  0  3.475939546459408e-07  1  2.1481046556588235e-05
623  acmm  0  3.475939546459408e-07  1  2.1481046556588235e-05
624  acne  0  3.475939546459408e-07  1  2.1481046556588235e-05
625  acnecibckw  0  3.475939546459408e-07  1  2.1481046556588235e-05
626  acnh  0  3.475939546459408e-07  1  2.1481046556588235e-05
627  aco  1  1.0427818639378223e-06  0  7.160348852196079e-06
628  acoatyeklimsw  0  3.475939546459408e-07  1  2.1481046556588235e-05
629  acoj  0  3.475939546459408e-07  1  2.1481046556588235e-05
630  acomg  0  3.475939546459408e-07  1  2.1481046556588235e-05
631  acon  0  3.475939546459408e-07  1  2.1481046556588235e-05
632  aconite  0  3.475939546459408e-07  1  2.1481046556588235e-05
633  acopia  1  1.0427818639378223e-06  0  7.160348852196079e-06
634  acopizgcrugurwu  0  3.475939546459408e-07  1  2.1481046556588235e-05
635  acordovado  0  3.475939546459408e-07  1  2.1481046556588235e-05
636  acotter  1  1.0427818639378223e-06  0  7.160348852196079e-06
